JobId,SessionId,Status,Reason,Created,Usage (seconds),Type,Compute resource,Instance,Tags
d3funcpi8kms738s1sp0,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:28:51.195041Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3funb41nk1s739n1prg,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:28:44.405679Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fun99b641c738knkm0,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:28:37.535772Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fun7a0uq0c73d5gp60,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:28:29.631992Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fun5hi8kms738s1shg,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:28:22.349764Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fun3hi8kms738s1sf0,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:28:15.103476Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fun1pb641c738knkeg,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:28:07.430006Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fumvpi8kms738s1sbg,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:27:59.842762Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fumu1b641c738knkag,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:27:52.47555Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fumsc1nk1s739n1pd0,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T15:27:45.137589Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fu8u20uq0c73d5ga90,f1067bbf-75d1-4689-a21e-e406012e731a,Completed,,2025-10-03T14:58:00.88432Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
