JobId,SessionId,Status,Reason,Created,Usage (seconds),Type,Compute resource,Instance,Tags
d3frmkq0uq0c73d5dkfg,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:02:27.203693Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3frmis1nk1s739mukp0,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:02:19.652954Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3frmgs1nk1s739mukm0,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:02:11.438471Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3frmf1b641c738kkftg,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:02:04.138152Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3frmd1b641c738kkfr0,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:01:56.068899Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3frmb20uq0c73d5dk60,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:01:48.396044Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3frm91b641c738kkfng,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:01:40.817728Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3frm79b641c738kkfl0,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:01:33.745938Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3frm5hb641c738kkfj0,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:01:26.170223Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3frm3k1nk1s739muk8g,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T12:01:18.279826Z,3,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
d3fr879b641c738kk2kg,b3d8e5ca-d20e-43d0-b266-3c097be226d0,Completed,,2025-10-03T11:31:41.36061Z,6,estimator,ibm_kingston,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:55736fd5-c0a0-4f44-8180-ce6e81d6c9d0::,
